ID,BUS ID,Source,Destination,Arrival Time,Boarding Time,Trip Start Time,Departure Time,Queue Delay,Halting Delay,Road Delay,Waiting Time,Total Delay
171,2,Mogbazar,Mohakhali,53.1919,61.2203,61.2203,65.6711,8.02843,0,4.45084,8.02843,12.4793
172,2,Mogbazar,Mohakhali,53.2758,61.2203,61.2203,65.6711,7.94448,0,4.45084,7.94448,12.3953
173,2,Mogbazar,Mohakhali,53.3589,61.2203,61.2203,65.6711,7.86142,0,4.45084,7.86142,12.3123
218,2,Mohakhali,Mogbazar,65.9154,65.9154,68.8653,69.32,0,2.94996,0.454711,2.94996,3.40467
228,2,Mohakhali,Mogbazar,68.8653,68.8653,68.8653,69.32,0,0,0.454711,0,0.454711
176,2,Mogbazar,Mohakhali,53.8238,69.32,69.32,69.9417,15.4962,0,0.621677,15.4962,16.1179
177,2,Mogbazar,Mohakhali,54.0949,69.32,69.32,69.9417,15.2251,0,0.621677,15.2251,15.8468
179,2,Mogbazar,Mohakhali,54.1088,69.32,69.32,69.9417,15.2112,0,0.621677,15.2112,15.8329
180,2,Mogbazar,Mohakhali,54.5157,69.32,69.32,69.9417,14.8043,0,0.621677,14.8043,15.426
181,2,Mogbazar,Mohakhali,54.5158,69.32,69.32,69.9417,14.8043,0,0.621677,14.8043,15.4259
186,2,Mogbazar,Mohakhali,56.6598,69.32,69.32,69.9417,12.6603,0,0.621677,12.6603,13.282
187,2,Mogbazar,Mohakhali,57.0616,69.32,69.32,69.9417,12.2584,0,0.621677,12.2584,12.8801
191,2,Mogbazar,Mohakhali,58.6155,69.32,69.32,69.9417,10.7046,0,0.621677,10.7046,11.3263
192,2,Mogbazar,Mohakhali,58.8027,69.32,69.32,69.9417,10.5173,0,0.621677,10.5173,11.139
193,2,Mogbazar,Mohakhali,59.0183,69.32,69.32,69.9417,10.3017,0,0.621677,10.3017,10.9234
194,2,Mogbazar,Mohakhali,59.0286,69.32,69.32,69.9417,10.2915,0,0.621677,10.2915,10.9132
195,2,Mogbazar,Mohakhali,59.5193,69.32,69.32,69.9417,9.80069,0,0.621677,9.80069,10.4224
196,2,Mogbazar,Mohakhali,59.9408,69.32,69.32,69.9417,9.37928,0,0.621677,9.37928,10.001
197,2,Mogbazar,Mohakhali,60.0199,69.32,69.32,69.9417,9.30013,0,0.621677,9.30013,9.9218
199,2,Mogbazar,Mohakhali,60.5077,69.32,69.32,69.9417,8.81229,0,0.621677,8.81229,9.43397
200,2,Mogbazar,Mohakhali,60.6521,69.32,69.32,69.9417,8.66789,0,0.621677,8.66789,9.28957
201,2,Mogbazar,Mohakhali,60.7976,69.32,69.32,69.9417,8.52246,0,0.621677,8.52246,9.14414
203,2,Mogbazar,Mohakhali,61.2091,69.32,69.32,69.9417,8.11095,0,0.621677,8.11095,8.73263
206,2,Mogbazar,Mohakhali,62.4707,69.32,69.32,69.9417,6.84932,0,0.621677,6.84932,7.471
207,2,Mogbazar,Mohakhali,62.549,69.32,69.32,69.9417,6.77102,0,0.621677,6.77102,7.3927
236,2,Mohakhali,Mogbazar,70.2132,70.2132,71.1619,72.4113,0,0.948704,1.24942,0.948704,2.19812
243,2,Mohakhali,Mogbazar,71.1619,71.1619,71.1619,72.4113,0,0,1.24942,0,1.24942
208,2,Mogbazar,Mohakhali,62.6511,72.4113,72.4113,73.8735,9.76015,0,1.4622,9.76015,11.2223
209,2,Mogbazar,Mohakhali,62.9771,72.4113,72.4113,73.8735,9.43413,0,1.4622,9.43413,10.8963
210,2,Mogbazar,Mohakhali,63.3124,72.4113,72.4113,73.8735,9.09888,0,1.4622,9.09888,10.5611
213,2,Mogbazar,Mohakhali,64.3836,72.4113,72.4113,73.8735,8.02766,0,1.4622,8.02766,9.48986
215,2,Mogbazar,Mohakhali,64.9924,72.4113,72.4113,73.8735,7.41888,0,1.4622,7.41888,8.88108
217,2,Mogbazar,Mohakhali,65.179,72.4113,72.4113,73.8735,7.23227,0,1.4622,7.23227,8.69447
220,2,Mogbazar,Mohakhali,66.2449,72.4113,72.4113,73.8735,6.16635,0,1.4622,6.16635,7.62855
221,2,Mogbazar,Mohakhali,66.5197,72.4113,72.4113,73.8735,5.89153,0,1.4622,5.89153,7.35373
223,2,Mogbazar,Mohakhali,67.1106,72.4113,72.4113,73.8735,5.30063,0,1.4622,5.30063,6.76282
224,2,Mogbazar,Mohakhali,67.7676,72.4113,72.4113,73.8735,4.64366,0,1.4622,4.64366,6.10586
226,2,Mogbazar,Mohakhali,67.8761,72.4113,72.4113,73.8735,4.5352,0,1.4622,4.5352,5.9974
227,2,Mogbazar,Mohakhali,68.2093,72.4113,72.4113,73.8735,4.20195,0,1.4622,4.20195,5.66415
229,2,Mogbazar,Mohakhali,68.9008,72.4113,72.4113,73.8735,3.51043,0,1.4622,3.51043,4.97263
230,2,Mogbazar,Mohakhali,69.1061,72.4113,72.4113,73.8735,3.30522,0,1.4622,3.30522,4.76742
231,2,Mogbazar,Mohakhali,69.5264,72.4113,72.4113,73.8735,2.88488,0,1.4622,2.88488,4.34708
234,2,Mogbazar,Mohakhali,70.1371,72.4113,72.4113,73.8735,2.27413,0,1.4622,2.27413,3.73633
240,2,Mogbazar,Mohakhali,70.7017,72.4113,72.4113,73.8735,1.70954,0,1.4622,1.70954,3.17174
241,2,Mogbazar,Mohakhali,70.8278,72.4113,72.4113,73.8735,1.58345,0,1.4622,1.58345,3.04565
242,2,Mogbazar,Mohakhali,71.0638,72.4113,72.4113,73.8735,1.34743,0,1.4622,1.34743,2.80963
244,2,Mogbazar,Mohakhali,71.5217,72.4113,72.4113,73.8735,0.889566,0,1.4622,0.889566,2.35176
182,3,Mohakhali,Mogbazar,54.6321,54.6321,80.9405,81.0533,0,26.3083,0.112885,26.3083,26.4212
219,3,Mohakhali,Mogbazar,65.9776,65.9776,80.9405,81.0533,0,14.9628,0.112885,14.9628,15.0757
277,3,Mohakhali,Mogbazar,80.9405,80.9405,80.9405,81.0533,0,0,0.112885,0,0.112885
245,3,Mogbazar,Mohakhali,72.068,81.0533,81.0533,82.4042,8.98529,0,1.35091,8.98529,10.3362
247,3,Mogbazar,Mohakhali,72.2335,81.0533,81.0533,82.4042,8.81979,0,1.35091,8.81979,10.1707
248,3,Mogbazar,Mohakhali,72.3207,81.0533,81.0533,82.4042,8.73265,0,1.35091,8.73265,10.0836
249,3,Mogbazar,Mohakhali,73.2335,81.0533,81.0533,82.4042,7.81988,0,1.35091,7.81988,9.17078
251,3,Mogbazar,Mohakhali,73.783,81.0533,81.0533,82.4042,7.27034,0,1.35091,7.27034,8.62125
252,3,Mogbazar,Mohakhali,74.6342,81.0533,81.0533,82.4042,6.41914,0,1.35091,6.41914,7.77005
253,3,Mogbazar,Mohakhali,74.7116,81.0533,81.0533,82.4042,6.34171,0,1.35091,6.34171,7.69262
255,3,Mogbazar,Mohakhali,75.2113,81.0533,81.0533,82.4042,5.84204,0,1.35091,5.84204,7.19295
260,3,Mogbazar,Mohakhali,77.2966,81.0533,81.0533,82.4042,3.75669,0,1.35091,3.75669,5.1076
263,3,Mogbazar,Mohakhali,78.1051,81.0533,81.0533,82.4042,2.94824,0,1.35091,2.94824,4.29915
265,3,Mogbazar,Mohakhali,78.7904,81.0533,81.0533,82.4042,2.26295,0,1.35091,2.26295,3.61386
266,3,Mogbazar,Mohakhali,78.8703,81.0533,81.0533,82.4042,2.18307,0,1.35091,2.18307,3.53398
268,3,Mogbazar,Mohakhali,79.0645,81.0533,81.0533,82.4042,1.98883,0,1.35091,1.98883,3.33974
269,3,Mogbazar,Mohakhali,79.0848,81.0533,81.0533,82.4042,1.96854,0,1.35091,1.96854,3.31945
270,3,Mogbazar,Mohakhali,79.6388,81.0533,81.0533,82.4042,1.41454,0,1.35091,1.41454,2.76545
273,3,Mogbazar,Mohakhali,80.4251,81.0533,81.0533,82.4042,0.628264,0,1.35091,0.628264,1.97917
275,3,Mogbazar,Mohakhali,80.56,81.0533,81.0533,82.4042,0.493361,0,1.35091,0.493361,1.84427
276,3,Mogbazar,Mohakhali,80.5627,81.0533,81.0533,82.4042,0.490653,0,1.35091,0.490653,1.84156
174,4,Mohakhali,Mogbazar,53.3899,53.3899,87.1888,88.7772,0,33.7989,1.58838,33.7989,35.3872
212,4,Mohakhali,Mogbazar,64.3578,64.3578,87.1888,88.7772,0,22.8309,1.58838,22.8309,24.4193
250,4,Mohakhali,Mogbazar,73.6206,73.6206,87.1888,88.7772,0,13.5682,1.58838,13.5682,15.1566
300,4,Mohakhali,Mogbazar,87.1888,87.1888,87.1888,88.7772,0,0,1.58838,0,1.58838
279,4,Mogbazar,Mohakhali,81.7648,88.7772,88.7772,89.028,7.01233,0,0.250879,7.01233,7.26321
280,4,Mogbazar,Mohakhali,81.7713,88.7772,88.7772,89.028,7.00585,0,0.250879,7.00585,7.25673
282,4,Mogbazar,Mohakhali,83.0674,88.7772,88.7772,89.028,5.70976,0,0.250879,5.70976,5.96064
283,4,Mogbazar,Mohakhali,83.1001,88.7772,88.7772,89.028,5.67702,0,0.250879,5.67702,5.9279
285,4,Mogbazar,Mohakhali,83.2727,88.7772,88.7772,89.028,5.50451,0,0.250879,5.50451,5.75538
287,4,Mogbazar,Mohakhali,84.2671,88.7772,88.7772,89.028,4.51002,0,0.250879,4.51002,4.7609
288,4,Mogbazar,Mohakhali,84.5016,88.7772,88.7772,89.028,4.27557,0,0.250879,4.27557,4.52644
290,4,Mogbazar,Mohakhali,84.9967,88.7772,88.7772,89.028,3.78048,0,0.250879,3.78048,4.03135
291,4,Mogbazar,Mohakhali,85.241,88.7772,88.7772,89.028,3.53614,0,0.250879,3.53614,3.78702
292,4,Mogbazar,Mohakhali,85.5483,88.7772,88.7772,89.028,3.22889,0,0.250879,3.22889,3.47977
294,4,Mogbazar,Mohakhali,85.695,88.7772,88.7772,89.028,3.08218,0,0.250879,3.08218,3.33306
295,4,Mogbazar,Mohakhali,86.2038,88.7772,88.7772,89.028,2.57335,0,0.250879,2.57335,2.82423
296,4,Mogbazar,Mohakhali,86.2644,88.7772,88.7772,89.028,2.51279,0,0.250879,2.51279,2.76367
297,4,Mogbazar,Mohakhali,86.3867,88.7772,88.7772,89.028,2.39045,0,0.250879,2.39045,2.64133
299,4,Mogbazar,Mohakhali,86.6639,88.7772,88.7772,89.028,2.11323,0,0.250879,2.11323,2.36411
301,4,Mogbazar,Mohakhali,87.3942,88.7772,88.7772,89.028,1.38295,0,0.250879,1.38295,1.63383
302,4,Mogbazar,Mohakhali,87.9489,88.7772,88.7772,89.028,0.828263,0,0.250879,0.828263,1.07914
303,4,Mogbazar,Mohakhali,88.4306,88.7772,88.7772,89.028,0.346545,0,0.250879,0.346545,0.597424
304,4,Mogbazar,Mohakhali,88.5867,88.7772,88.7772,89.028,0.190414,0,0.250879,0.190414,0.441293
350,1,Mohakhali,Mogbazar,106.941,106.941,106.941,107.847,0,0,0.905939,0,0.905939
336,2,Mohakhali,Mogbazar,100.379,100.379,107.855,108.221,0,7.47673,0.365602,7.47673,7.84233
355,2,Mohakhali,Mogbazar,107.855,107.855,107.855,108.221,0,0,0.365602,0,0.365602
344,2,Mogbazar,Mohakhali,104.865,108.221,108.221,108.86,3.35606,0,0.638801,3.35606,3.99486
345,2,Mogbazar,Mohakhali,105.41,108.221,108.221,108.86,2.81054,0,0.638801,2.81054,3.44934
347,2,Mogbazar,Mohakhali,106.239,108.221,108.221,108.86,1.98217,0,0.638801,1.98217,2.62097
348,2,Mogbazar,Mohakhali,106.386,108.221,108.221,108.86,1.83517,0,0.638801,1.83517,2.47397
349,2,Mogbazar,Mohakhali,106.555,108.221,108.221,108.86,1.66575,0,0.638801,1.66575,2.30455
351,2,Mogbazar,Mohakhali,107.155,108.221,108.221,108.86,1.06601,0,0.638801,1.06601,1.70481
352,2,Mogbazar,Mohakhali,107.493,108.221,108.221,108.86,0.727686,0,0.638801,0.727686,1.36649
305,1,Mogbazar,Mohakhali,88.926,107.847,107.847,109.037,18.921,0,1.18969,18.921,20.1107
306,1,Mogbazar,Mohakhali,89.4168,107.847,107.847,109.037,18.4303,0,1.18969,18.4303,19.62
308,1,Mogbazar,Mohakhali,91.2398,107.847,107.847,109.037,16.6072,0,1.18969,16.6072,17.7969
309,1,Mogbazar,Mohakhali,91.5062,107.847,107.847,109.037,16.3409,0,1.18969,16.3409,17.5306
310,1,Mogbazar,Mohakhali,91.5464,107.847,107.847,109.037,16.3006,0,1.18969,16.3006,17.4903
311,1,Mogbazar,Mohakhali,91.6777,107.847,107.847,109.037,16.1694,0,1.18969,16.1694,17.3591
314,1,Mogbazar,Mohakhali,92.7537,107.847,107.847,109.037,15.0933,0,1.18969,15.0933,16.283
315,1,Mogbazar,Mohakhali,92.8004,107.847,107.847,109.037,15.0466,0,1.18969,15.0466,16.2363
